CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,CVE_MZA,AMBITO,TIPOMZA,acceso_bomberos_km,intersecciones_km2,densidad_vial,tipo_vial_pct,poblacion_total,densidad_pob,viviendas,riesgo_base,ocurrio_incendio,ia_probabilidad_incendio,riesgo_pob_vial,aislamiento_tactico,total_incendios
0803700018271057,8,37,1,8271,57,Urbana,Típica,11.83,0.0,0.0,0.0,57.0,57.0,4,MEDIO,0,0.10714701917144058,0.0,1183.0,0
0803700018271043,8,37,1,8271,43,Urbana,Típica,11.94,0.0,0.0,0.0,90.0,90.0,8,MEDIO,0,0.11623035621454125,0.0,1194.0,0
0803700018271022,8,37,1,8271,22,Urbana,Típica,11.71,0.0,23.66,0.0,137.0,137.0,4,ALTO,0,0.17595262190922636,3241.42,0.4947190536544149,0
0803700018271020,8,37,1,8271,20,Urbana,Típica,11.63,0.0,0.0,0.0,0.0,0.0,10,MEDIO,0,0.13978040070621522,0.0,1163.0,0
0803700018271007,8,37,1,8271,7,Urbana,Típica,11.24,0.0,0.0,0.0,130.0,130.0,10,MEDIO,0,0.16625943719786412,0.0,1124.0,0
0803700018271005,8,37,1,8271,5,Urbana,Típica,11.34,0.0,0.0,0.0,112.0,112.0,5,ALTO,0,0.14548021241631148,0.0,1134.0,0
0803700018271004,8,37,1,8271,4,Urbana,Típica,11.31,0.0,24.73,0.0,100.0,100.0,16,ALTO,0,0.14227178967258144,2473.0,0.4571544058205335,0
0803700018214007,8,37,1,8214,7,Urbana,Típica,6.82,0.0,0.0,0.0,177.0,177.0,19,MEDIO,0,0.2145265947028894,0.0,682.0,0
0803700018021079,8,37,1,8021,79,Urbana,Típica,12.73,0.0,0.0,0.0,98.0,98.0,19,MEDIO,0,0.12185570861687464,0.0,1273.0,0
0803700015224102,8,37,1,5224,102,Urbana,Típica,4.77,0.0,0.0,0.0,98.0,98.0,8,MEDIO,0,0.15775386042168155,0.0,476.99999999999994,0
0803700015224101,8,37,1,5224,101,Urbana,Típica,4.75,0.0,0.0,0.0,116.0,116.0,5,MEDIO,0,0.1968546669524226,0.0,475.0,0
0803700014940031,8,37,1,4940,31,Urbana,Típica,1.57,0.0,0.0,0.0,61.0,61.0,6,ALTO,0,0.45989808765601203,0.0,157.0,0
0803700018271037,8,37,1,8271,37,Urbana,Típica,11.57,0.0,0.0,0.0,0.0,0.0,21,MEDIO,0,0.13978040070621522,0.0,1157.0,0
0803700018021071,8,37,1,8021,71,Urbana,Típica,12.62,0.0,98.62,0.0,50.0,50.0,2,MEDIO,0,0.17539727447051096,4931.0,0.12795295549021593,0
0803700018271061,8,37,1,8271,61,Urbana,Típica,11.36,0.0,0.0,0.0,0.0,0.0,13,MEDIO,0,0.13978040070621522,0.0,1136.0,0
080370001514A064,8,37,1,514A,64,Urbana,Típica,2.51,0.0,0.0,0.0,90.0,90.0,3,BAJO,0,0.2985731988369553,0.0,250.99999999999997,0
080370001514A063,8,37,1,514A,63,Urbana,Típica,2.63,113.61,25.67,0.0,151.0,151.0,21,MEDIO,0,0.1314316367299412,3876.17,0.10241433021806852,0
080370001514A065,8,37,1,514A,65,Urbana,Típica,2.52,0.0,91.13,0.0,61.0,61.0,3,BAJO,0,0.31643935991513944,5558.929999999999,0.027649769585253458,0
0803700018479002,8,37,1,8479,2,Urbana,Típica,11.74,0.0,0.0,0.0,87.0,87.0,9,ALTO,0,0.11623035621454125,0.0,1174.0,0
0803700018479001,8,37,1,8479,1,Urbana,Típica,11.75,0.0,0.0,0.0,95.0,95.0,7,ALTO,0,0.11994911256487656,0.0,1175.0,0
0803700018479006,8,37,1,8479,6,Urbana,Típica,11.54,0.0,0.0,0.0,156.0,156.0,19,MEDIO,0,0.19632329127457634,0.0,1154.0,0
0803700018479004,8,37,1,8479,4,Urbana,Típica,11.65,0.0,0.0,0.0,31.0,31.0,3,MEDIO,0,0.18601489780524905,0.0,1165.0,0
0803700018271034,8,37,1,8271,34,Urbana,Típica,11.68,0.0,0.0,0.0,167.0,167.0,7,MEDIO,0,0.16961945446331966,0.0,1168.0,0
0803700018271033,8,37,1,8271,33,Urbana,Típica,11.71,0.0,0.0,0.0,174.0,174.0,18,MEDIO,0,0.16318738998419388,0.0,1171.0,0
0803700018271032,8,37,1,8271,32,Urbana,Típica,11.74,0.0,0.0,0.0,69.0,69.0,14,MEDIO,0,0.10353150152191498,0.0,1174.0,0
0803700018271030,8,37,1,8271,30,Urbana,Típica,11.86,0.0,0.0,0.0,38.0,38.0,5,ALTO,0,0.17796863781507472,0.0,1186.0,0
0803700018271001,8,37,1,8271,1,Urbana,Típica,11.2,0.0,0.0,0.0,0.0,0.0,31,ALTO,0,0.13978040070621522,0.0,1120.0,0
0803700018021077,8,37,1,8021,77,Urbana,Típica,12.56,0.0,0.0,0.0,114.0,114.0,20,MEDIO,0,0.14548021241631148,0.0,1256.0,0
0803700016788021,8,37,1,6788,21,Urbana,Típica,4.37,0.0,67.17,0.0,170.0,170.0,16,ALTO,0,0.14518391443872164,11418.9,0.06504912176242929,0
0803700018479008,8,37,1,8479,8,Urbana,Típica,11.61,0.0,0.0,0.0,103.0,103.0,5,ALTO,0,0.1243837985045151,0.0,1161.0,0
0803700018017062,8,37,1,8017,62,Urbana,Típica,10.81,0.0,0.0,0.0,118.0,118.0,4,MEDIO,0,0.16373134731022365,0.0,1081.0,0
0803700017983022,8,37,1,7983,22,Urbana,Típica,10.9,0.0,0.0,0.0,25.0,25.0,0,ALTO,0,0.1783259057592808,0.0,1090.0,0
0803700017983021,8,37,1,7983,21,Urbana,Típica,10.83,0.0,71.24,0.0,65.0,65.0,3,MEDIO,0,0.18492249318548948,4630.599999999999,0.152,0
0803700017983020,8,37,1,7983,20,Urbana,Típica,10.8,0.0,0.0,0.0,61.0,61.0,6,MEDIO,0,0.11110213500155641,0.0,1080.0,0
0803700017983019,8,37,1,7983,19,Urbana,Típica,10.87,0.0,0.0,0.0,0.0,0.0,4,ALTO,0,0.13978040070621522,0.0,1087.0,0
0803700017983007,8,37,1,7983,7,Urbana,Típica,10.65,0.0,0.0,0.0,68.0,68.0,8,MEDIO,0,0.10295315166893657,0.0,1065.0,0
0803700017983005,8,37,1,7983,5,Urbana,Típica,10.69,0.0,53.69,0.0,91.0,91.0,6,ALTO,0,0.13892057554945705,4885.79,0.1990689013035382,0
0803700017979040,8,37,1,7979,40,Urbana,Típica,11.4,0.0,26.58,0.0,78.0,78.0,4,MEDIO,0,0.12429691462918614,2073.24,0.4287326062429485,0
0803700017979020,8,37,1,7979,20,Urbana,Típica,11.79,0.0,0.0,0.0,169.0,169.0,17,MEDIO,0,0.16318738998419388,0.0,1179.0,0
0803700017979018,8,37,1,7979,18,Urbana,Típica,11.68,0.0,79.04,0.0,34.0,34.0,2,ALTO,0,0.19963217306799133,2687.36,0.14775458570524982,0
0803700017930031,8,37,1,7930,31,Urbana,Típica,8.34,0.0,0.0,0.0,55.0,55.0,6,ALTO,0,0.10883874849474885,0.0,834.0,0
0803700017771003,8,37,1,7771,3,Urbana,Típica,8.58,0.0,0.0,0.0,142.0,142.0,5,ALTO,0,0.20702259625430444,0.0,858.0,0
0803700017771002,8,37,1,7771,2,Urbana,Típica,8.57,0.0,0.0,0.0,42.0,42.0,7,ALTO,0,0.12833177190556605,0.0,857.0,0
0803700017682065,8,37,1,7682,65,Urbana,Típica,4.78,0.0,125.54,0.0,53.0,53.0,5,ALTO,0,0.19105285155458493,6653.62,0.03807248108323377,0
0803700017682064,8,37,1,7682,64,Urbana,Típica,4.77,0.0,0.0,0.0,78.0,78.0,3,MEDIO,0,0.13578746238114803,0.0,476.99999999999994,0
0803700017682062,8,37,1,7682,62,Urbana,Típica,4.68,0.0,0.0,0.0,124.0,124.0,4,MEDIO,0,0.14954427509269916,0.0,467.99999999999994,0
0803700017682061,8,37,1,7682,61,Urbana,Típica,4.81,0.0,0.0,0.0,103.0,103.0,9,MEDIO,0,0.16205322347900641,0.0,480.99999999999994,0
0803700016839032,8,37,1,6839,32,Urbana,Típica,3.96,0.0,127.63,0.0,79.0,79.0,6,ALTO,0,0.19810780478064327,10082.77,0.03102475712942651,0
0803700016839031,8,37,1,6839,31,Urbana,Típica,3.93,0.0,0.0,0.0,85.0,85.0,7,ALTO,0,0.08127735771995465,0.0,393.0,0
0803700016839030,8,37,1,6839,30,Urbana,Típica,3.97,0.0,0.0,0.0,41.0,41.0,7,ALTO,0,0.14935429755672874,0.0,397.0,0
0803700016839029,8,37,1,6839,29,Urbana,Típica,3.96,0.0,48.33,0.0,76.0,76.0,2,MEDIO,0,0.09357397469097528,3673.08,0.08191973520893671,0
0803700017875009,8,37,1,7875,9,Urbana,Típica,7.87,0.0,0.0,0.0,58.0,58.0,7,MEDIO,0,0.11219695744997277,0.0,787.0,0
0803700015224094,8,37,1,5224,94,Urbana,Típica,4.52,0.0,0.0,0.0,87.0,87.0,4,MEDIO,0,0.0887096407492526,0.0,451.99999999999994,0
0803700015900053,8,37,1,5900,53,Urbana,Típica,5.93,0.0,0.0,0.0,37.0,37.0,9,MEDIO,0,0.5069824108185815,0.0,593.0,0
0803700014688048,8,37,1,4688,48,Urbana,Típica,0.17,0.0,0.0,0.0,66.0,66.0,4,ALTO,0,0.7838480154615989,0.0,17.0,0
0803700012338067,8,37,1,2338,67,Urbana,Típica,2.1,0.0,77.19,0.0,52.0,52.0,4,BAJO,0,0.3359376104576722,4013.88,0.027202072538860103,0
080370001222A108,8,37,1,222A,108,Urbana,Típica,4.36,0.0,0.0,0.0,86.0,86.0,2,MEDIO,0,0.08127735771995465,0.0,436.0,0
080370001222A089,8,37,1,222A,89,Urbana,Típica,3.52,16.14,5.27,0.0,0.0,0.0,160,MEDIO,0,0.44022400638225484,0.0,0.6666666666666667,0
080370001222A051,8,37,1,222A,51,Urbana,Típica,3.85,0.0,0.0,0.0,135.0,135.0,14,ALTO,0,0.17727452266722035,0.0,385.0,0
080370001222A007,8,37,1,222A,7,Urbana,Típica,4.15,0.0,0.0,0.0,191.0,191.0,31,MEDIO,0,0.10079055605537297,0.0,415.0,0
0803700016398032,8,37,1,6398,32,Urbana,Típica,3.73,0.0,92.13,0.0,0.0,0.0,4,ALTO,0,0.45242937709453346,0.0,0.040481875406989366,0
0803700015224108,8,37,1,5224,108,Urbana,Típica,4.33,0.0,0.0,0.0,81.0,81.0,7,MEDIO,0,0.07456093980950688,0.0,433.0,0
080370001222A008,8,37,1,222A,8,Urbana,Típica,4.53,34.79,0.0,0.0,0.0,0.0,45,ALTO,0,0.3233141511360923,0.0,453.0,0
0803700017930068,8,37,1,7930,68,Urbana,Típica,8.58,0.0,0.0,0.0,23.0,23.0,1,MEDIO,0,0.17455641329880503,0.0,858.0,0
0803700017979067,8,37,1,7979,67,Urbana,Típica,11.39,0.0,63.78,0.0,6.0,6.0,1,ALTO,0,0.3907650607230739,382.68,0.17855463238752156,0
0803700017979050,8,37,1,7979,50,Urbana,Típica,11.09,253.98,0.0,0.0,69.0,69.0,8,MEDIO,0,0.10353150152191498,0.0,1109.0,0
080370001222A072,8,37,1,222A,72,Urbana,Típica,4.19,0.0,0.0,0.0,95.0,95.0,9,MEDIO,0,0.0887096407492526,0.0,419.00000000000006,0
080370001222A071,8,37,1,222A,71,Urbana,Típica,4.13,0.0,0.0,0.0,88.0,88.0,10,MEDIO,0,0.0887096407492526,0.0,413.0,0
080370001222A070,8,37,1,222A,70,Urbana,Típica,4.08,0.0,0.0,0.0,79.0,79.0,8,MEDIO,0,0.06674324270871904,0.0,408.0,0
080370001222A069,8,37,1,222A,69,Urbana,Típica,4.04,0.0,143.38,0.0,100.0,100.0,8,MEDIO,0,0.1915244364179028,14338.0,0.028174907594671877,0
0803700018318007,8,37,1,8318,7,Urbana,Típica,8.83,0.0,0.0,0.0,23.0,23.0,5,MEDIO,0,0.17455641329880503,0.0,883.0,0
0803700017979034,8,37,1,7979,34,Urbana,Típica,11.41,0.0,65.76,0.0,26.0,26.0,0,MEDIO,0,0.197987142111978,1709.7600000000002,0.17348335107191726,0
0803700017945069,8,37,1,7945,69,Urbana,Típica,6.72,0.0,0.0,0.0,88.0,88.0,3,MEDIO,0,0.17256956093323678,0.0,672.0,0
0803700012338093,8,37,1,2338,93,Urbana,Típica,2.17,471.83,0.0,0.0,10.0,10.0,1,BAJO,0,0.9004900178253529,0.0,217.0,0
0803700012338066,8,37,1,2338,66,Urbana,Típica,2.1,0.0,0.0,0.0,72.0,72.0,8,BAJO,0,0.3830638755932361,0.0,210.0,0
0803700012338065,8,37,1,2338,65,Urbana,Típica,2.06,0.0,0.0,0.0,186.0,186.0,23,BAJO,0,0.26300226107100605,0.0,206.0,0
0803700012338064,8,37,1,2338,64,Urbana,Típica,2.1,0.0,0.0,0.0,71.0,71.0,6,BAJO,0,0.3830638755932361,0.0,210.0,0
080370001222A068,8,37,1,222A,68,Urbana,Típica,3.99,0.0,0.0,0.0,103.0,103.0,11,MEDIO,0,0.0887096407492526,0.0,399.0,0
080370001222A065,8,37,1,222A,65,Urbana,Típica,3.92,137.7,0.0,0.0,124.0,124.0,8,MEDIO,0,0.12950841810005062,0.0,392.0,0
080370001222A061,8,37,1,222A,61,Urbana,Típica,4.14,0.0,0.0,0.0,31.0,31.0,2,MEDIO,0,0.1984091682061522,0.0,413.99999999999994,0
080370001222A045,8,37,1,222A,45,Urbana,Típica,3.72,0.0,0.0,0.0,45.0,45.0,6,MEDIO,0,0.12096370475094968,0.0,372.0,0
080370001222A001,8,37,1,222A,1,Urbana,Típica,4.31,0.0,0.0,0.0,1.0,1.0,17,ALTO,0,0.26433500758065787,0.0,430.99999999999994,0
0803700018233010,8,37,1,8233,10,Urbana,Típica,7.46,0.0,0.0,0.0,60.0,60.0,1,MEDIO,0,0.11615207328008859,0.0,746.0,0
0803700018303003,8,37,1,8303,3,Urbana,Típica,11.64,0.0,0.0,0.0,28.0,28.0,5,ALTO,0,0.18111736408478174,0.0,1164.0,0
0803700018303002,8,37,1,8303,2,Urbana,Típica,11.78,0.0,0.0,0.0,64.0,64.0,4,ALTO,0,0.10042506178129612,0.0,1178.0,0
0803700018229062,8,37,1,8229,62,Urbana,Típica,7.36,0.0,0.0,0.0,21.0,21.0,3,MEDIO,0,0.22931132584994102,0.0,736.0,0
0803700017998045,8,37,1,7998,45,Urbana,Típica,11.49,0.0,0.0,0.0,97.0,97.0,8,MEDIO,0,0.12185570861687464,0.0,1149.0,0
0803700017983055,8,37,1,7983,55,Urbana,Típica,11.25,0.0,74.72,0.0,83.0,83.0,8,ALTO,0,0.17485487225472313,6201.76,0.15054195102368526,0
0803700017945064,8,37,1,7945,64,Urbana,Típica,7.64,0.0,15.51,0.0,92.0,92.0,4,ALTO,0,0.151578870702669,1426.92,0.4922680412371134,0
0803700017930066,8,37,1,7930,66,Urbana,Típica,8.54,0.0,0.0,0.0,84.0,84.0,8,MEDIO,0,0.11048980250855157,0.0,853.9999999999999,0
0803700017930046,8,37,1,7930,46,Urbana,Típica,8.71,0.0,0.0,0.0,104.0,104.0,3,MEDIO,0,0.12607552782782336,0.0,871.0000000000001,0
0803700017930029,8,37,1,7930,29,Urbana,Típica,8.3,0.0,0.0,0.0,17.0,17.0,2,MEDIO,0,0.20232768157862882,0.0,830.0,0
0803700017875003,8,37,1,7875,3,Urbana,Típica,7.74,0.0,0.0,0.0,160.0,160.0,12,ALTO,0,0.20137322955310846,0.0,774.0,0
080370001222A052,8,37,1,222A,52,Urbana,Típica,3.85,0.0,0.0,0.0,33.0,33.0,5,MEDIO,0,0.20014885892780168,0.0,385.0,0
0803700016843052,8,37,1,6843,52,Urbana,Típica,3.28,0.0,0.0,0.0,54.0,54.0,6,MEDIO,0,0.08943988107704008,0.0,328.0,0
0803700016839034,8,37,1,6839,34,Urbana,Típica,4.04,0.0,126.38,0.0,74.0,74.0,3,MEDIO,0,0.1847495958254194,9352.119999999999,0.03196455415776565,0
0803700016839033,8,37,1,6839,33,Urbana,Típica,4.01,0.0,0.0,0.0,94.0,94.0,3,MEDIO,0,0.0887096407492526,0.0,400.99999999999994,0
0803700016839011,8,37,1,6839,11,Urbana,Típica,4.1,29.11,4.17,0.0,189.0,189.0,38,MEDIO,0,0.16637677301807913,788.13,0.9808612440191388,0
0803700018229056,8,37,1,8229,56,Urbana,Típica,7.09,0.0,0.0,0.0,164.0,164.0,8,MEDIO,0,0.1780276016970757,0.0,709.0,0
0803700016576021,8,37,1,6576,21,Urbana,Típica,6.35,0.0,0.0,0.0,118.0,118.0,10,MEDIO,0,0.227122164932145,0.0,635.0,0
0803700016398004,8,37,1,6398,4,Urbana,Típica,3.65,0.0,0.0,0.0,173.0,173.0,82,MEDIO,0,0.10079055605537297,0.0,365.0,0
080370001222A103,8,37,1,222A,103,Urbana,Típica,4.43,0.0,0.0,0.0,128.0,128.0,2,MEDIO,0,0.1328666270552745,0.0,442.99999999999994,0
0803700016307001,8,37,1,6307,1,Urbana,Típica,3.68,0.0,0.0,0.0,2567.0,2567.0,338,ALTO,0,0.10079055605537297,0.0,368.0,0
0803700015224096,8,37,1,5224,96,Urbana,Típica,4.73,0.0,0.0,0.0,31.0,31.0,40,MEDIO,0,0.28853547434413174,0.0,473.00000000000006,0
0803700015224095,8,37,1,5224,95,Urbana,Parque o Jardín,4.54,0.0,0.0,0.0,0.0,0.0,3,MEDIO,0,0.3233141511360923,0.0,454.0,0
080370001514A044,8,37,1,514A,44,Urbana,Típica,3.04,0.0,0.0,0.0,12.0,12.0,3,MEDIO,0,0.29737152120009475,0.0,304.0,0
0803700012338081,8,37,1,2338,81,Urbana,Típica,1.45,0.0,0.0,0.0,149.0,149.0,8,BAJO,0,0.45601645849857364,0.0,145.0,0
0803700012338068,8,37,1,2338,68,Urbana,Típica,2.1,0.0,0.0,0.0,231.0,231.0,40,BAJO,0,0.27296619822503543,0.0,210.0,0
080370001222A110,8,37,1,222A,110,Urbana,Típica,4.24,0.0,0.0,0.0,47.0,47.0,3,MEDIO,0,0.09839482784458391,0.0,424.0,0
0803700018303005,8,37,1,8303,5,Urbana,Típica,11.59,0.0,0.0,0.0,39.0,39.0,10,ALTO,0,0.17544054792743427,0.0,1159.0,0
0803700018303004,8,37,1,8303,4,Urbana,Típica,11.74,0.0,0.0,0.0,28.0,28.0,7,MEDIO,0,0.18111736408478174,0.0,1174.0,0
0803700018229045,8,37,1,8229,45,Urbana,Típica,7.23,0.0,0.0,0.0,92.0,92.0,5,MEDIO,0,0.12128029449307341,0.0,723.0,0
0803700018229044,8,37,1,8229,44,Urbana,Típica,7.23,235.62,0.0,0.0,73.0,73.0,10,MEDIO,0,0.10097762768336065,0.0,723.0,0
0803700018229011,8,37,1,8229,11,Urbana,Típica,7.48,0.0,0.0,0.0,46.0,46.0,8,MEDIO,0,0.134868821204308,0.0,748.0,0
0803700018229010,8,37,1,8229,10,Urbana,Típica,7.44,123.96,10.21,0.0,145.0,145.0,9,MEDIO,0,0.16699671714149017,1480.45,0.7279843444227005,0
0803700018214020,8,37,1,8214,20,Urbana,Típica,7.05,0.0,0.0,0.0,72.0,72.0,6,MEDIO,0,0.1085814398004471,0.0,705.0,0
0803700018021087,8,37,1,8021,87,Urbana,Típica,12.55,0.0,0.0,0.0,74.0,74.0,4,MEDIO,0,0.09994554654768566,0.0,1255.0,0
0803700018017074,8,37,1,8017,74,Urbana,Típica,11.26,0.0,0.0,0.0,26.0,26.0,5,MEDIO,0,0.1783259057592808,0.0,1126.0,0
0803700018017073,8,37,1,8017,73,Urbana,Típica,11.18,0.0,0.0,0.0,0.0,0.0,2,MEDIO,0,0.13978040070621522,0.0,1118.0,0
0803700017998044,8,37,1,7998,44,Urbana,Típica,11.5,0.0,0.0,0.0,216.0,216.0,23,MEDIO,0,0.16318738998419388,0.0,1150.0,0
0803700017983043,8,37,1,7983,43,Urbana,Típica,11.13,0.0,70.51,0.0,149.0,149.0,9,MEDIO,0,0.19094084934923983,10505.990000000002,0.1578275666477595,0
0803700017979055,8,37,1,7979,55,Urbana,Típica,11.05,0.0,0.0,0.0,100.0,100.0,3,MEDIO,0,0.12185570861687464,0.0,1105.0,0
0803700017979054,8,37,1,7979,54,Urbana,Típica,11.14,0.0,0.0,0.0,95.0,95.0,5,MEDIO,0,0.11994911256487656,0.0,1114.0,0
0803700017979053,8,37,1,7979,53,Urbana,Típica,11.21,0.0,0.0,0.0,64.0,64.0,7,MEDIO,0,0.10042506178129612,0.0,1121.0,0
0803700017979052,8,37,1,7979,52,Urbana,Típica,11.16,0.0,0.0,0.0,0.0,0.0,3,MEDIO,0,0.13978040070621522,0.0,1116.0,0
0803700017979051,8,37,1,7979,51,Urbana,Típica,11.1,0.0,0.0,0.0,58.0,58.0,2,ALTO,0,0.10714701917144058,0.0,1110.0,0
0803700017979016,8,37,1,7979,16,Urbana,Típica,11.61,0.0,0.0,0.0,117.0,117.0,8,ALTO,0,0.16373134731022365,0.0,1161.0,0
0803700017930056,8,37,1,7930,56,Urbana,Típica,8.88,0.0,0.0,0.0,109.0,109.0,7,MEDIO,0,0.14548021241631148,0.0,888.0000000000001,0
0803700017930055,8,37,1,7930,55,Urbana,Típica,8.88,0.0,0.0,0.0,20.0,20.0,1,MEDIO,0,0.20185190370301395,0.0,888.0000000000001,0
0803700017930054,8,37,1,7930,54,Urbana,Típica,8.84,0.0,0.0,0.0,14.0,14.0,1,MEDIO,0,0.19839112277042653,0.0,884.0,0
0803700017930053,8,37,1,7930,53,Urbana,Típica,8.86,0.0,0.0,0.0,12.0,12.0,2,MEDIO,0,0.19936095035663345,0.0,885.9999999999999,0
0803700017930052,8,37,1,7930,52,Urbana,Típica,8.83,0.0,0.0,0.0,82.0,82.0,5,MEDIO,0,0.10377338459810379,0.0,883.0,0
0803700017930033,8,37,1,7930,33,Urbana,Típica,8.44,0.0,0.0,0.0,66.0,66.0,4,MEDIO,0,0.10211679110460439,0.0,843.9999999999999,0
0803700017822032,8,37,1,7822,32,Urbana,Típica,8.39,0.0,0.0,0.0,239.0,239.0,19,MEDIO,0,0.16487911930750215,0.0,839.0,0
0803700017818037,8,37,1,7818,37,Urbana,Típica,8.68,283.45,23.7,0.0,221.0,221.0,19,ALTO,0,0.14341646313120743,5237.7,0.36609025727541117,0
0803700017771039,8,37,1,7771,39,Urbana,Típica,8.63,0.0,0.0,0.0,77.0,77.0,7,ALTO,0,0.09786632615032353,0.0,863.0000000000001,0
0803700017771037,8,37,1,7771,37,Urbana,Típica,8.68,0.0,0.0,0.0,97.0,97.0,6,MEDIO,0,0.12354743794018291,0.0,868.0,0
0803700017771001,8,37,1,7771,1,Urbana,Típica,8.57,0.0,0.0,0.0,99.0,99.0,4,ALTO,0,0.12354743794018291,0.0,857.0,0
0803700017682060,8,37,1,7682,60,Urbana,Típica,4.67,0.0,94.07,0.0,0.0,0.0,0,ALTO,0,0.4421765103646895,0.0,0.049638605442176874,0
0803700017682059,8,37,1,7682,59,Urbana,Típica,4.69,0.0,0.0,0.0,0.0,0.0,1,MEDIO,0,0.3705149817242755,0.0,469.00000000000006,0
0803700017682058,8,37,1,7682,58,Urbana,Típica,4.72,0.0,0.0,0.0,0.0,0.0,1,MEDIO,0,0.40700987342615635,0.0,471.99999999999994,0
0803700017930067,8,37,1,7930,67,Urbana,Típica,8.55,0.0,0.0,0.0,28.0,28.0,0,MEDIO,0,0.18280909340809004,0.0,855.0,0
0803700018017103,8,37,1,8017,103,Urbana,Típica,7.57,0.0,0.0,0.0,65.0,65.0,6,MEDIO,0,0.10547500005982827,0.0,757.0,0
0803700018017085,8,37,1,8017,85,Urbana,Típica,11.07,0.0,0.0,0.0,0.0,0.0,4,MEDIO,0,0.13978040070621522,0.0,1107.0,0
0803700018017084,8,37,1,8017,84,Urbana,Típica,11.13,0.0,0.0,0.0,0.0,0.0,2,MEDIO,0,0.13978040070621522,0.0,1113.0,0
0803700018017083,8,37,1,8017,83,Urbana,Típica,11.19,0.0,0.0,0.0,0.0,0.0,6,MEDIO,0,0.13978040070621522,0.0,1119.0,0
0803700018017081,8,37,1,8017,81,Urbana,Típica,11.25,0.0,0.0,0.0,0.0,0.0,4,MEDIO,0,0.13978040070621522,0.0,1125.0,0
0803700018017080,8,37,1,8017,80,Urbana,Típica,11.13,0.0,0.0,0.0,0.0,0.0,10,MEDIO,0,0.13978040070621522,0.0,1113.0,0
0803700018017079,8,37,1,8017,79,Urbana,Típica,11.12,0.0,0.0,0.0,0.0,0.0,2,MEDIO,0,0.13978040070621522,0.0,1112.0,0
0803700018017068,8,37,1,8017,68,Urbana,Típica,10.63,0.0,0.0,0.0,97.0,97.0,11,MEDIO,0,0.12185570861687464,0.0,1063.0,0
0803700018017067,8,37,1,8017,67,Urbana,Típica,10.65,0.0,0.0,0.0,107.0,107.0,8,MEDIO,0,0.12966450789633302,0.0,1065.0,0
0803700018017065,8,37,1,8017,65,Urbana,Típica,10.7,0.0,0.0,0.0,0.0,0.0,30,MEDIO,0,0.13978040070621522,0.0,1070.0,0
0803700017998053,8,37,1,7998,53,Urbana,Típica,11.87,0.0,0.0,0.0,75.0,75.0,1,MEDIO,0,0.09617459682701528,0.0,1187.0,0
0803700017998052,8,37,1,7998,52,Urbana,Típica,11.83,0.0,0.0,0.0,48.0,48.0,2,MEDIO,0,0.11291825914812359,0.0,1183.0,0
0803700017998050,8,37,1,7998,50,Urbana,Típica,11.72,0.0,0.0,0.0,89.0,89.0,3,MEDIO,0,0.11623035621454125,0.0,1172.0,0
0803700017998033,8,37,1,7998,33,Urbana,Típica,11.83,0.0,20.53,0.0,30.0,30.0,17,ALTO,0,0.25393547925950616,615.9000000000001,0.5759493670886076,0
0803700017998032,8,37,1,7998,32,Urbana,Típica,11.81,0.0,0.0,0.0,72.0,72.0,9,MEDIO,0,0.10353150152191498,0.0,1181.0,0
0803700017998003,8,37,1,7998,3,Urbana,Típica,11.26,0.0,77.21,0.0,59.0,59.0,4,ALTO,0,0.18408995423808744,4555.389999999999,0.1458171458171458,0
0803700017983066,8,37,1,7983,66,Urbana,Típica,11.15,0.0,0.0,0.0,51.0,51.0,14,MEDIO,0,0.11991418624755645,0.0,1115.0,0
0803700017983065,8,37,1,7983,65,Urbana,Típica,10.62,0.0,51.67,0.0,0.0,0.0,14,ALTO,0,0.3000472177869369,0.0,0.2054953560371517,0
0803700017983064,8,37,1,7983,64,Urbana,Típica,11.18,0.0,0.0,0.0,109.0,109.0,8,MEDIO,0,0.14548021241631148,0.0,1118.0,0
0803700017983063,8,37,1,7983,63,Urbana,Típica,11.02,0.0,52.55,0.0,148.0,148.0,11,MEDIO,0,0.14995000264444797,7777.4,0.20966514459665145,0
0803700017983034,8,37,1,7983,34,Urbana,Típica,11.22,0.0,0.0,0.0,79.0,79.0,12,MEDIO,0,0.09617459682701528,0.0,1122.0,0
0803700017983015,8,37,1,7983,15,Urbana,Típica,10.77,0.0,0.0,0.0,88.0,88.0,3,ALTO,0,0.11623035621454125,0.0,1077.0,0
0803700017983014,8,37,1,7983,14,Urbana,Típica,10.82,0.0,0.0,0.0,86.0,86.0,8,ALTO,0,0.10879807318524329,0.0,1082.0,0
0803700017930071,8,37,1,7930,71,Urbana,Típica,8.7,0.0,0.0,0.0,131.0,131.0,10,MEDIO,0,0.16795116652117237,0.0,869.9999999999999,0
080370001222A101,8,37,1,222A,101,Urbana,Típica,3.93,0.0,0.0,0.0,3.0,3.0,11,MEDIO,0,0.292034178773439,0.0,393.0,0
080370001222A066,8,37,1,222A,66,Urbana,Típica,3.92,0.0,0.0,0.0,47.0,47.0,3,MEDIO,0,0.09839482784458391,0.0,392.0,0
080370001222A047,8,37,1,222A,47,Urbana,Típica,3.69,0.0,18.18,0.0,171.0,171.0,18,ALTO,0,0.09890512271418805,3108.7799999999997,0.2028587135788895,0
