CVEGEO,CVE_MZA,TIPOMZA,total_incendios,acceso_bomberos_km,densidad_vial,poblacion_total,riesgo_base,densidad_incendios_500m,distancia_bomberos_m
0803700017273025,25,Típica,2.0,5.9,0.0,147,ALTO,0,5901.080744850434
0803700017273024,24,Típica,0.0,5.83,0.0,0,MEDIO,0,5827.495402752597
0803700017273016,16,Típica,2.0,6.25,0.0,33,ALTO,0,6245.946512912135
0803700017269017,17,Típica,1.0,6.86,0.0,124,ALTO,0,6863.34787215352
0803700017269016,16,Típica,2.0,6.99,231.2,150,ALTO,0,6994.350250567895
0803700017254004,4,Típica,0.0,7.24,0.0,128,MEDIO,0,7239.719353125884
0803700017254003,3,Típica,5.0,7.1,0.0,134,ALTO,0,7101.67750717957
0803700017254002,2,Típica,1.0,7.19,0.0,121,ALTO,0,7192.604856312177
0803700017254001,1,Típica,2.0,7.15,0.0,143,ALTO,0,7145.3867836128975
080370001724A043,43,Típica,0.0,5.48,0.0,0,MEDIO,0,5482.4031606170665
080370001724A040,40,Típica,0.0,5.42,0.0,0,MEDIO,0,5417.556447019371
0803700017254008,8,Típica,1.0,7.34,8.39,150,ALTO,0,7336.568249009815
0803700017254016,16,Típica,2.0,7.36,0.0,135,ALTO,0,7363.055544120207
0803700017216026,26,Típica,0.0,6.85,0.0,0,MEDIO,0,6845.85428604783
0803700017216023,23,Típica,1.0,7.15,0.0,0,ALTO,0,7146.609796020086
0803700017216022,22,Típica,1.0,6.97,0.0,165,ALTO,0,6971.259065699578
0803700017216016,16,Típica,2.0,7.04,0.0,102,ALTO,0,7036.947790072234
0803700017216015,15,Típica,1.0,7.04,0.0,70,ALTO,0,7036.695088417887
0803700017201033,33,Típica,0.0,6.83,0.0,20,MEDIO,0,6829.4397977284125
0803700017201032,32,Típica,0.0,6.8,0.0,42,MEDIO,0,6797.65550307365
0803700017201031,31,Típica,1.0,6.76,0.0,21,ALTO,0,6764.398232565588
0803700017201030,30,Típica,4.0,6.72,0.0,0,ALTO,0,6716.8747884677505
0803700017201019,19,Típica,1.0,6.61,0.0,93,ALTO,0,6611.076752568074
0803700017184032,32,Típica,0.0,7.04,0.0,138,MEDIO,0,7035.049823916023
0803700017201002,2,Típica,1.0,6.31,0.0,235,ALTO,0,6308.419414650271
0803700017201020,20,Típica,0.0,6.67,0.0,179,MEDIO,0,6673.540648824706
0803700017184021,21,Típica,0.0,6.82,0.0,130,MEDIO,0,6824.7513138725535
0803700017184003,3,Típica,5.0,6.65,0.0,0,ALTO,0,6648.926316230766
0803700017184002,2,Típica,1.0,6.55,6.62,0,ALTO,0,6547.678072218321
080370001724A006,6,Típica,0.0,4.91,0.0,271,MEDIO,0,4914.375651590236
0803700017165019,19,Típica,1.0,5.04,0.0,0,ALTO,0,5037.582010761954
0803700017150061,61,Típica,0.0,6.01,31.82,0,MEDIO,0,6010.436214776449
0803700017150060,60,Típica,1.0,6.13,0.0,28,ALTO,0,6128.523115426152
0803700017150054,54,Típica,0.0,5.87,0.0,0,MEDIO,0,5869.79072098265
0803700017150053,53,Típica,0.0,5.9,0.0,0,MEDIO,0,5897.327949786916
0803700017150051,51,Típica,1.0,5.95,0.0,108,ALTO,0,5950.883883990615
0803700017150023,23,Típica,1.0,6.26,0.0,84,ALTO,0,6255.964641607907
0803700017150021,21,Típica,0.0,5.97,0.0,121,MEDIO,0,5974.842338021443
0803700017150005,5,Típica,1.0,6.17,0.0,568,ALTO,0,6170.026803315848
0803700017131046,46,Típica,0.0,6.22,41.23,0,ALTO,0,6223.469404490224
0803700017131045,45,Típica,0.0,5.65,84.79,30,MEDIO,0,5649.745766295788
0803700017131027,27,Típica,0.0,5.87,0.0,93,MEDIO,0,5868.783249319383
0803700017131026,26,Típica,0.0,5.89,0.0,25,MEDIO,0,5890.698298824146
0803700017131017,17,Típica,1.0,6.26,40.67,21,ALTO,0,6261.838977461632
0803700017131016,16,Típica,2.0,6.29,44.15,3,ALTO,0,6286.223112989526
0803700017127037,37,Típica,0.0,5.25,80.71,86,MEDIO,0,5252.211188748849
0803700017127021,21,Típica,0.0,5.38,60.6,67,ALTO,0,5375.949793773887
0803700017127020,20,Típica,0.0,5.39,56.38,133,ALTO,0,5385.46222114937
0803700017127018,18,Típica,1.0,5.53,62.52,63,ALTO,0,5529.252394584899
0803700017127017,17,Típica,1.0,5.94,0.0,11,ALTO,0,5941.436054010874
0803700017112044,44,Típica,0.0,6.64,80.51,97,MEDIO,0,6639.7478558187595
0803700017112035,35,Típica,0.0,6.76,0.0,191,MEDIO,0,6759.1772427073965
0803700017112034,34,Típica,0.0,6.85,0.0,25,MEDIO,0,6849.800114174915
0803700017112033,33,Típica,0.0,6.81,0.0,89,MEDIO,0,6812.596490045412
0803700017108053,53,Típica,0.0,7.38,81.75,102,MEDIO,0,7384.098532897778
0803700017108052,52,Típica,0.0,7.37,139.67,93,MEDIO,0,7366.148963372418
0803700017108050,50,Típica,0.0,7.39,16.46,825,MEDIO,0,7385.55800404036
0803700017108033,33,Típica,0.0,7.3,0.0,123,MEDIO,0,7300.706426561903
0803700017108031,31,Típica,1.0,7.33,0.0,103,ALTO,0,7330.446991367438
0803700017108030,30,Típica,4.0,7.33,0.0,70,ALTO,0,7333.436677749297
0803700017108028,28,Típica,1.0,7.15,0.0,0,ALTO,0,7153.390094922907
0803700017108003,3,Típica,5.0,6.75,0.0,64,ALTO,0,6748.751003773937
0803700017108002,2,Típica,1.0,6.73,0.0,86,ALTO,0,6727.8455322579985
0803700017095044,44,Típica,0.0,6.4,16.76,155,ALTO,0,6402.137865392706
0803700017095042,42,Típica,0.0,6.68,0.0,78,MEDIO,0,6683.760168321675
0803700017095040,40,Típica,0.0,6.67,0.0,54,MEDIO,0,6669.05917568165
0803700017095031,31,Típica,1.0,6.53,0.0,2,ALTO,0,6530.758874794762
0803700017095015,15,Típica,1.0,6.2,138.37,69,ALTO,0,6198.487239437446
0803700017095013,13,Típica,0.0,6.21,20.95,0,MEDIO,0,6212.911544385426
0803700017095012,12,Típica,2.0,6.26,120.08,133,ALTO,0,6256.129956610971
0803700017080057,57,Típica,0.0,5.89,0.0,22,MEDIO,0,5886.977581077226
0803700017080056,56,Típica,0.0,5.89,0.0,31,MEDIO,0,5890.750276433122
0803700017080055,55,Típica,0.0,5.89,0.0,35,MEDIO,0,5892.8817821182065
0803700017080054,54,Típica,0.0,5.9,0.0,33,MEDIO,0,5896.551167271687
0803700017080053,53,Típica,0.0,5.9,0.0,40,MEDIO,0,5899.2828434592575
0803700017080035,35,Típica,0.0,5.67,109.78,60,MEDIO,0,5665.824030643869
0803700017080034,34,Típica,0.0,5.78,0.0,40,MEDIO,0,5778.935662423163
0803700017080027,27,Típica,0.0,5.77,128.5,65,MEDIO,0,5771.137722047781
0803700017080015,15,Típica,1.0,5.71,0.0,338,ALTO,0,5711.86405867271
0803700017080013,13,Típica,0.0,5.44,19.41,373,MEDIO,0,5438.690303524862
0803700017108016,16,Típica,2.0,6.85,0.0,64,ALTO,0,6847.98869809633
0803700017080008,8,Típica,1.0,5.34,0.0,41,ALTO,0,5339.977826095174
0803700017080005,5,Típica,1.0,5.27,0.0,124,ALTO,0,5270.015285354555
0803700017076052,52,Típica,0.0,3.23,164.06,0,ALTO,0,3227.6673917351154
0803700017076051,51,Típica,1.0,4.12,0.0,0,ALTO,0,4123.921142301185
0803700017076036,36,Típica,0.0,3.9,0.0,297,MEDIO,0,3900.555875817335
0803700017076035,35,Típica,0.0,3.83,0.0,0,MEDIO,0,3832.54387986402
0803700017076033,33,Típica,0.0,3.87,0.0,79,MEDIO,0,3870.192170545215
0803700017076031,31,Típica,1.0,3.84,0.0,59,ALTO,0,3838.184778748686
0803700017076028,28,Típica,1.0,3.63,21.78,165,ALTO,0,3626.7747441080855
0803700017080042,42,Típica,0.0,5.72,0.0,61,MEDIO,0,5721.3015224830615
0803700014902006,6,Típica,0.0,6.14,0.0,23,MEDIO,0,6143.4412259464925
0803700014885034,34,Típica,0.0,5.95,0.0,142,MEDIO,0,5947.560604500616
0803700014866001,1,Típica,2.0,6.57,14.75,18,ALTO,0,6569.8471734195255
0803700014847036,36,Típica,0.0,1.04,0.0,8,BAJO,0,1037.8333352776913
0803700014813027,27,Típica,0.0,12.83,0.0,27,MEDIO,0,12834.853261004198
0803700014796027,27,Típica,0.0,3.99,0.0,20,MEDIO,0,3989.000981542922
0803700014796025,25,Típica,2.0,4.2,0.0,11,ALTO,0,4202.21388776572
0803700014777032,32,Típica,0.0,2.57,0.0,117,BAJO,0,2571.5396780715287
0803700014777031,31,Típica,1.0,2.79,0.0,154,MEDIO,0,2790.197564194358
0803700014758024,24,Típica,0.0,3.83,51.0,31,MEDIO,0,3834.7269965452456
0803700014758016,16,Típica,2.0,3.87,0.0,43,ALTO,0,3871.404268800438
0803700014724022,22,Típica,1.0,11.17,0.0,0,ALTO,0,11171.628132182732
0803700014724021,21,Típica,0.0,11.33,0.0,18,MEDIO,0,11330.532814279371
0803700014705024,24,Típica,0.0,3.95,63.57,48,ALTO,0,3954.834430963837
0803700014673046,46,Típica,0.0,0.74,0.0,0,BAJO,0,744.4511061598292
0803700014673045,45,Típica,0.0,0.86,0.0,0,BAJO,0,861.8892431646935
0803700014584005,5,Típica,1.0,6.2,0.0,136,ALTO,0,6201.0051428154575
080370001457A011,11,Típica,0.0,5.71,0.0,57,MEDIO,0,5710.468892371549
0803700014508023,23,Típica,1.0,2.94,0.0,67,ALTO,0,2941.4973313929772
0803700014480003,3,Típica,5.0,4.18,0.0,48,ALTO,0,4181.069343561321
0803700014480001,1,Típica,2.0,4.3,0.0,99,ALTO,0,4301.731284983578
0803700014461015,15,Típica,1.0,3.59,20.72,86,ALTO,0,3591.588044475066
0803700014368001,1,Típica,2.0,3.56,0.0,146,ALTO,0,3563.9237197903813
0803700012677018,18,Típica,1.0,3.77,20.61,69,ALTO,0,3771.9097487288923
0803700012662024,24,Típica,0.0,2.98,0.0,33,BAJO,0,2983.634956472822
0803700012662006,6,Típica,0.0,2.94,0.0,41,BAJO,0,2944.8960834593886
0803700012643002,2,Típica,1.0,2.63,0.0,30,ALTO,0,2625.4637603388273
0803700012624007,7,Típica,0.0,1.96,0.0,6,BAJO,0,1959.834205961964
080370001261A030,30,Típica,4.0,2.15,0.0,47,ALTO,0,2151.719310536536
0803700012605033,33,Típica,0.0,1.76,0.0,34,BAJO,0,1763.7770981877577
0803700012573010,10,Típica,0.0,0.9,0.0,58,BAJO,0,904.2734959582783
0803700012874010,10,Típica,0.0,8.91,0.0,53,MEDIO,0,8914.80272740972
0803700012516059,59,Típica,0.0,5.11,53.52,95,ALTO,0,5114.876763576386
0803700012499028,28,Típica,1.0,3.25,0.0,56,ALTO,0,3245.235683595891
0803700012484004,4,Típica,0.0,3.52,0.0,0,MEDIO,0,3516.958799855285
0803700012412001,1,Típica,2.0,2.39,0.0,65,ALTO,0,2393.577076838765
0803700012376035,35,Típica,0.0,4.99,0.0,19,MEDIO,0,4989.173261414973
0803700012376017,17,Típica,1.0,5.25,0.0,100,ALTO,0,5246.670943693794
0803700012338099,99,Típica,0.0,2.02,0.0,18,BAJO,0,2017.07444493986
0803700012338039,39,Típica,2.0,1.39,23.53,2,ALTO,0,1385.0316624529712
0803700012319006,6,Típica,0.0,5.11,0.0,133,MEDIO,0,5111.50847156746
0803700012253029,29,Típica,0.0,3.88,47.64,107,ALTO,0,3879.7357753626125
0803700012249041,41,Típica,0.0,4.4,0.0,114,MEDIO,0,4403.488637223827
0803700012249004,4,Típica,0.0,4.58,0.0,94,MEDIO,0,4582.935690797262
0803700012234007,7,Típica,0.0,5.1,0.0,108,MEDIO,0,5104.973669964379
0803700012198044,44,Típica,0.0,2.95,0.0,7,BAJO,0,2949.134793953755
080370001208A055,55,Típica,0.0,3.45,35.91,56,MEDIO,0,3454.220261471095
080370001208A030,30,Típica,4.0,2.84,22.14,56,ALTO,0,2844.9955192769894
080370001208A010,10,Típica,0.0,3.28,59.88,91,ALTO,0,3282.814205304173
0803700012056009,9,Típica,0.0,3.49,44.62,118,MEDIO,0,3487.3707099402727
0803700011880048,48,Típica,1.0,5.45,52.84,17,ALTO,0,5448.31487517238
0803700011880030,30,Típica,4.0,5.36,25.55,78,ALTO,0,5363.626819347005
0803700011880012,12,Típica,2.0,5.23,0.0,53,ALTO,0,5230.2376079528885
0803700011876002,2,Típica,1.0,5.35,0.0,57,ALTO,0,5350.825545394586
0803700011842048,48,Típica,1.0,1.17,0.0,17,MEDIO,0,1169.5245240682607
0803700011842012,12,Típica,2.0,1.39,0.0,156,MEDIO,0,1389.1568332544432
0803700011804032,32,Típica,0.0,1.01,0.0,16,BAJO,0,1009.4632195455946
0803700011772011,11,Típica,0.0,1.43,18.84,62,MEDIO,0,1427.1126743450689
0803700011698023,23,Típica,1.0,4.8,0.0,87,ALTO,0,4796.054450407162
0803700011698006,6,Típica,0.0,4.46,0.0,126,MEDIO,0,4464.354796451836
0803700011683002,2,Típica,1.0,4.5,0.0,137,ALTO,0,4501.366688964248
0803700011626013,13,Típica,0.0,3.13,0.0,50,MEDIO,0,3126.5082401300197
080370001158A029,29,Típica,0.0,4.25,52.49,28,ALTO,0,4248.969911591782
080370001158A008,8,Típica,1.0,3.99,69.5,73,ALTO,0,3986.774515651033
0803700011575032,32,Típica,0.0,4.34,0.0,92,MEDIO,0,4340.405269154553
0803700011448051,51,Típica,1.0,4.07,0.0,29,ALTO,0,4065.7781468079334
0803700011448032,32,Típica,0.0,3.65,70.05,35,ALTO,0,3647.783638860178
0803700011310030,30,Típica,4.0,3.13,94.23,25,ALTO,0,3133.324508092346
0803700016190016,16,Típica,2.0,4.8,0.0,54,ALTO,0,4798.416183615966
080370001610A030,30,Típica,4.0,2.06,0.0,129,MEDIO,0,2058.7782103903296
0803700016082002,2,Típica,1.0,4.8,23.24,18,ALTO,0,4797.232164153348
0803700016025037,37,Típica,0.0,1.04,0.0,75,BAJO,0,1043.0660994247696
0803700015991016,16,Típica,2.0,0.77,28.6,44,ALTO,0,773.5679753945257
0803700016951034,34,Típica,0.0,3.98,0.0,115,MEDIO,0,3982.675355908928
0803700016947022,22,Típica,1.0,3.86,179.73,25,ALTO,0,3855.487394727745
0803700016896024,24,Típica,0.0,5.1,0.0,146,MEDIO,0,5095.963086465123
0803700016858041,41,Típica,0.0,3.0,0.0,42,BAJO,0,2996.0617515176154
0803706133092058,58,Típica,0.0,11.83,0.0,2,MEDIO,0,11827.989676984727
080370001418A067,67,Típica,0.0,5.95,0.0,49,MEDIO,0,5949.47459424537
0803700014175015,15,Típica,1.0,4.89,0.0,49,ALTO,0,4894.42214092227
0803700014156025,25,Típica,2.0,5.41,0.0,53,ALTO,0,5409.626921700144
0803700014156024,24,Típica,0.0,5.42,17.45,13,ALTO,0,5417.422023612358
0803700014071005,5,Típica,1.0,5.32,0.0,178,ALTO,0,5323.16608168586
0803700014071004,4,Típica,0.0,5.34,35.95,47,MEDIO,0,5342.252162849416
0803700014052010,10,Típica,0.0,4.53,45.68,33,ALTO,0,4525.479540692133
0803700014014002,2,Típica,1.0,4.3,6.11,113,ALTO,0,4299.963288879921
0803700013957019,19,Típica,1.0,3.33,2.65,191,ALTO,0,3328.572179795385
0803700013942001,1,Típica,2.0,4.1,36.32,94,ALTO,0,4097.697183912784
0803700013938025,25,Típica,2.0,1.62,0.0,60,MEDIO,0,1620.4207439983413
0803700013887035,35,Típica,0.0,3.68,0.0,10,MEDIO,0,3683.835643805749
0803700013853017,17,Típica,1.0,3.53,3.87,0,ALTO,0,3529.841862919023
080370001382A033,33,Típica,0.0,2.34,0.0,94,BAJO,0,2343.567648902601
080370001382A032,32,Típica,0.0,2.39,0.0,100,BAJO,0,2386.5405778242343
0803700013815002,2,Típica,1.0,2.35,0.0,5,MEDIO,0,2353.4727878727454
0803700013711013,13,Típica,0.0,3.87,19.53,17,MEDIO,0,3868.8673947456273
0803700013567036,36,Típica,0.0,4.28,47.19,30,MEDIO,0,4275.922676494152
0803700013482008,8,Típica,1.0,4.28,0.0,95,ALTO,0,4280.135179995907
0803700013270030,30,Típica,4.0,5.85,0.0,66,ALTO,0,5848.579337042926
0803700012925043,43,Típica,0.0,1.7,0.0,57,BAJO,0,1704.771503939815
0803700012817024,24,Típica,0.0,0.75,0.0,35,BAJO,0,749.186865290211
0803700012817014,14,Típica,1.0,0.51,0.0,0,ALTO,0,512.7085451050536
0803700012751002,2,Típica,1.0,2.49,13.3,189,MEDIO,0,2488.229529213074
0803700012658022,22,Típica,1.0,2.88,0.0,20,MEDIO,0,2883.2994588128036
0803700012639024,24,Típica,0.0,2.48,0.0,12,BAJO,0,2475.9222210779344
0803700012639015,15,Típica,1.0,2.62,0.0,18,MEDIO,0,2620.8849624010627
080370001261A040,40,Típica,0.0,2.23,0.0,4,BAJO,0,2229.3661423253884
080370001261A035,35,Típica,0.0,2.01,0.0,19,BAJO,0,2007.0183243408471
0803700012592022,22,Típica,1.0,1.44,0.0,19,ALTO,0,1438.105195488633
0803700012592021,21,Típica,0.0,1.54,0.0,25,BAJO,0,1535.2542851002777
0803700012573016,16,Típica,2.0,0.56,0.0,39,ALTO,0,558.7473522028572
080370001254A075,75,Típica,0.0,8.55,0.0,4,MEDIO,0,8551.803613517175
0803700012484023,23,Típica,1.0,3.03,0.0,0,ALTO,0,3028.725019587714
0803700012484022,22,Típica,1.0,2.65,0.0,0,MEDIO,0,2653.6996429531273
0803700012450018,18,Típica,1.0,2.55,19.51,120,ALTO,0,2552.068973946743
0803700012361052,52,Típica,0.0,5.73,0.0,139,MEDIO,0,5726.056209959748
0803700012361050,50,Típica,0.0,5.5,10.53,57,MEDIO,0,5495.2313486679595
0803700012338083,83,Típica,0.0,1.83,0.0,19,BAJO,0,1833.199087358651
0803700012338042,42,Típica,0.0,1.34,0.0,59,BAJO,0,1341.4482821676788
0803700012249048,48,Típica,1.0,4.63,0.0,86,ALTO,0,4628.560511194992
080370001222A119,119,Típica,0.0,3.64,0.0,68,MEDIO,0,3644.4408691202852
0803706356472039,39,Típica,2.0,15.11,52.84,0,ALTO,0,15114.213799024397
0803700012056030,30,Típica,4.0,3.46,45.79,47,ALTO,0,3458.445189041222
0803700011876011,11,Típica,0.0,5.43,0.0,78,MEDIO,0,5430.8828096189945
0803700011857024,24,Típica,0.0,1.14,0.0,86,BAJO,1,1137.8368230401124
080370001172A036,36,Típica,0.0,2.08,0.0,88,BAJO,0,2084.932563371403
080370001172A035,35,Típica,0.0,2.05,0.0,45,BAJO,0,2045.4754643053043
0803700011151049,49,Típica,0.0,4.23,72.22,27,ALTO,1,4226.746145313484
0803700011151046,46,Típica,0.0,3.92,0.0,97,MEDIO,1,3917.0867141873423
0803700011043008,8,Típica,1.0,4.24,56.84,48,ALTO,1,4238.981990209515
0803700010914034,34,Típica,0.0,4.76,0.0,20,MEDIO,0,4758.196457365343
0803700016773034,34,Típica,0.0,3.85,59.6,117,MEDIO,0,3851.038007937832
0803700016735041,41,Típica,0.0,6.55,0.0,69,MEDIO,0,6545.326598724032
0803700016720038,38,Típica,0.0,5.87,0.0,78,MEDIO,0,5865.205419010461
0803700016716054,54,Típica,0.0,5.4,0.0,127,MEDIO,0,5399.376314555787
0803700016699052,52,Típica,0.0,5.62,0.0,147,MEDIO,0,5618.909798957998
0803700016699051,51,Típica,1.0,5.62,0.0,140,ALTO,0,5618.782406384276
0803700016665013,13,Típica,0.0,5.42,0.0,152,MEDIO,4,5422.476252079747
0803700016650028,28,Típica,1.0,6.49,0.0,151,ALTO,0,6493.522239360784
0803700016646006,6,Típica,0.0,6.26,0.0,77,MEDIO,2,6262.710217799614
0803700016595058,58,Típica,0.0,7.25,0.0,39,MEDIO,0,7248.141957632801
0803700016595019,19,Típica,1.0,7.14,0.0,0,ALTO,0,7139.245034339552
0803700013980033,33,Típica,0.0,4.39,0.0,35,MEDIO,0,4394.3036643849555
0803700016542045,45,Típica,0.0,5.73,0.0,104,MEDIO,0,5729.233725634437
0803700016504044,44,Típica,0.0,5.1,0.0,0,MEDIO,0,5098.854307364541
0803700016491015,15,Típica,1.0,5.24,0.0,107,ALTO,0,5238.475844757716
0803700016491017,17,Típica,1.0,4.87,0.0,136,ALTO,0,4867.072527104046
0803700016400008,8,Típica,1.0,4.21,0.0,162,ALTO,0,4213.305061160872
0803700016400007,7,Típica,0.0,4.2,0.0,192,MEDIO,0,4197.284454335982
0803700016398001,1,Típica,2.0,3.47,0.0,91,ALTO,0,3472.8369660826006
0803700016275027,27,Típica,0.0,3.52,0.0,0,MEDIO,0,3517.0422165971418
0803700016237005,5,Típica,1.0,3.65,16.38,34,ALTO,0,3645.3116441180696
080370001610A013,13,Típica,0.0,2.74,0.0,59,BAJO,0,2737.199779762075
0803700016082018,18,Típica,1.0,4.71,83.43,48,ALTO,0,4708.134294603971
0803700016006028,28,Típica,1.0,1.07,0.0,39,ALTO,0,1074.346275448716
0803700016006027,27,Típica,0.0,1.07,47.48,70,BAJO,0,1066.4659597256186
0803700016006026,26,Típica,0.0,0.63,0.0,28,BAJO,0,630.6301043081888
0803700015991003,3,Típica,5.0,0.97,0.0,31,MEDIO,0,972.0804977099549
0803700015991002,2,Típica,1.0,1.05,23.07,34,ALTO,0,1051.7956392062154
0803700015915004,4,Típica,0.0,5.68,13.88,185,MEDIO,0,5679.229120077538
0803700015900039,39,Típica,2.0,5.87,68.62,83,ALTO,0,5866.135779740502
0803700015900038,38,Típica,0.0,6.01,0.0,6,MEDIO,0,6008.189816871422
0803700015629022,22,Típica,1.0,4.55,52.09,79,ALTO,0,4551.205736831002
0803700015582002,2,Típica,1.0,12.12,0.0,0,ALTO,0,12123.233327607464
0803700015510026,26,Típica,0.0,13.46,0.0,26,MEDIO,0,13459.332187707676
0803700015493009,9,Típica,0.0,8.43,0.0,29,MEDIO,0,8434.272201027276
0803700015351008,8,Típica,1.0,4.61,19.89,52,ALTO,0,4605.661436517972
0803700015328014,14,Típica,1.0,4.99,0.0,61,ALTO,0,4988.5531740328515
0803700015972004,4,Típica,0.0,5.38,62.29,109,ALTO,0,5379.420220767567
080370001585A011,11,Típica,0.0,3.15,0.0,125,MEDIO,0,3145.1691042047196
0803700015845008,8,Típica,1.0,2.57,76.4,142,ALTO,0,2565.7020941079445
0803700015845007,7,Típica,0.0,2.6,0.0,143,BAJO,0,2596.4104945680733
0803700015205007,7,Típica,0.0,0.35,0.0,51,BAJO,0,352.4979469940342
0803700015188031,31,Típica,1.0,3.32,0.0,44,ALTO,0,3323.2265264717635
080370001514A033,33,Típica,0.0,2.73,7.44,200,BAJO,0,2726.905858972271
0803700015135019,19,Típica,1.0,3.05,74.09,47,ALTO,0,3048.8521498533196
0803700015116011,11,Típica,0.0,5.12,0.0,60,MEDIO,0,5118.804851565444
0803700014654013,13,Típica,0.0,3.09,0.0,127,MEDIO,0,3085.476372935353
0803700014616028,28,Típica,1.0,5.25,0.0,59,ALTO,0,5245.911940655565
0803700014616027,27,Típica,0.0,5.2,0.0,27,MEDIO,0,5198.400524851483
0803700014599032,32,Típica,0.0,5.48,0.0,78,MEDIO,0,5484.273460326532
0803700014584028,28,Típica,1.0,6.12,0.0,82,ALTO,0,6117.528053747821
0803700014495018,18,Típica,1.0,3.08,0.0,72,ALTO,0,3080.0427091040683
0803700014495017,17,Típica,1.0,3.22,0.0,65,ALTO,0,3215.4036874724643
0803700014476035,35,Típica,0.0,4.84,0.0,74,MEDIO,0,4841.683045063878
0803700014476034,34,Típica,0.0,4.71,0.0,44,MEDIO,0,4712.402770386887
0803700014461013,13,Típica,0.0,3.33,0.0,48,MEDIO,0,3325.1659524147913
0803700014368019,19,Típica,1.0,3.49,35.22,95,ALTO,0,3492.097559170073
0803700014334044,44,Típica,0.0,4.23,0.0,99,MEDIO,0,4225.84703605917
0803700014315016,16,Típica,2.0,2.89,51.41,101,ALTO,0,2885.0261956270656
0803700014315015,15,Típica,1.0,2.86,49.44,113,ALTO,0,2862.651965997254
0803700016398017,17,Típica,1.0,3.72,0.0,61,ALTO,0,3724.209393920148
0803700014230001,1,Típica,2.0,4.82,0.0,112,ALTO,0,4819.340990412603
0803700014226059,59,Típica,0.0,4.84,83.78,23,MEDIO,0,4837.884576322643
0803700017023044,44,Típica,0.0,3.15,76.02,67,ALTO,0,3149.4747981087503
0803700016966011,11,Típica,0.0,4.62,0.0,193,MEDIO,0,4621.945499680526
0803700016966010,10,Típica,0.0,4.59,6.42,131,MEDIO,0,4586.440570856152
0803700017023020,20,Típica,0.0,3.91,0.0,145,MEDIO,0,3909.226759266385
0803700016951047,47,Típica,1.0,4.1,0.0,84,ALTO,0,4100.0274423752035
0803700016951046,46,Típica,0.0,4.05,38.44,0,MEDIO,0,4054.7336796135914
0803700016951045,45,Típica,0.0,3.49,0.0,81,MEDIO,0,3487.693952934302
0803700016951042,42,Típica,0.0,3.59,55.61,134,ALTO,0,3586.7297351350653
0803700016951041,41,Típica,0.0,3.62,0.0,136,MEDIO,0,3622.6517558487767
0803700016951050,50,Típica,0.0,4.19,54.4,148,ALTO,0,4191.6424965572705
0803700016951020,20,Típica,0.0,3.75,0.0,138,MEDIO,0,3746.720907885687
0803700016951019,19,Típica,1.0,3.7,0.0,161,ALTO,0,3701.8749980062557
0803700016951017,17,Típica,1.0,3.64,0.0,132,ALTO,0,3635.4309748398427
0803700016951001,1,Típica,2.0,3.44,0.0,138,ALTO,0,3435.5870351345684
0803700016947046,46,Típica,0.0,4.34,65.77,93,ALTO,0,4336.770103987091
0803700017061050,50,Típica,0.0,3.56,101.34,43,ALTO,0,3561.5235648406897
0803700016947032,32,Típica,0.0,3.89,83.8,95,MEDIO,0,3893.262731898963
0803700016947031,31,Típica,1.0,4.02,0.0,67,ALTO,0,4016.357362004316
0803700016947030,30,Típica,4.0,4.0,0.0,84,ALTO,0,4000.1278661876913
0803700016947029,29,Típica,0.0,3.86,76.61,126,ALTO,0,3861.077906591263
0803700016947002,2,Típica,1.0,3.72,0.0,44,ALTO,0,3722.8961589558253
0803700016947001,1,Típica,2.0,3.85,0.0,75,ALTO,0,3852.8300747439544
0803700016932001,1,Típica,2.0,8.2,0.0,0,ALTO,0,8199.183177322084
0803700016913056,56,Típica,0.0,6.41,0.0,88,MEDIO,0,6414.053185324899
0803700016913055,55,Típica,0.0,6.29,0.0,37,MEDIO,0,6287.105348457719
0803700016913054,54,Típica,0.0,6.39,0.0,90,MEDIO,0,6394.541855435398
0803700016913040,40,Típica,0.0,6.56,54.44,57,ALTO,0,6559.116987774444
0803700016913039,39,Típica,2.0,6.55,0.0,100,ALTO,0,6545.456920299797
0803700016913038,38,Típica,0.0,6.51,0.0,52,MEDIO,0,6514.778015313798
0803700016913025,25,Típica,2.0,6.2,0.0,101,ALTO,0,6204.5123716123735
0803700016913024,24,Típica,0.0,6.22,0.0,110,MEDIO,0,6224.388635570229
0803700016966030,30,Típica,4.0,3.97,134.38,99,ALTO,0,3974.3618800883273
